index,label,color,shape,chimbeom,beonjim,result
5289,006_017_62,2,1,1,2,0
5290,006_017_63,2,1,1,2,0
5291,006_017_65,2,1,1,2,0
5292,006_017_68,2,1,1,2,0
5293,006_017_8,1,1,3,2,0
5294,006_017_9,3,4,2,1,0
5295,006_017_92,2,1,1,2,0
5296,006_017_93,2,1,1,2,0
5297,006_018_1,2,2,2,3,0
5298,006_018_10,1,2,2,3,0
5299,006_018_11,2,1,1,2,0
5300,006_018_12,2,3,1,2,0
5301,006_018_13,1,1,2,3,0
5302,006_018_14,2,1,1,2,0
5303,006_018_15,2,1,1,2,0
5304,006_018_16,2,1,1,2,0
5305,006_018_17,1,1,2,3,0
5306,006_018_18,1,2,2,3,0
5307,006_018_19,1,2,2,3,0
5308,006_018_2,1,1,1,2,0
5309,006_018_20,2,1,1,2,0
5310,006_018_21,2,3,1,2,0
5311,006_018_3,1,1,1,2,0
5312,006_018_4,1,1,2,3,0
5313,006_018_5,1,1,2,3,0
5314,006_018_7,0,1,3,2,0
5315,006_018_8,2,1,1,2,0
5316,006_018_9,1,1,2,3,0
5317,006_019_1,3,2,2,1,0
5318,006_019_13,2,1,1,2,0
5319,006_019_14,2,3,1,2,0
5320,006_019_15,2,3,1,2,0
5321,006_019_16,2,1,1,2,0
5322,006_019_2,1,2,2,0,0
5323,006_019_25,2,1,1,2,0
5324,006_019_26,2,1,1,2,0
5325,006_019_28,2,1,1,2,0
5326,006_019_29,2,3,1,2,0
5327,006_019_3,2,3,1,2,0
5328,006_019_4,2,3,1,2,0
5329,006_020_1,1,1,2,3,0
5330,006_020_10,2,1,1,2,0
5331,006_020_11,2,1,1,2,0
5332,006_020_12,2,1,1,2,0
5333,006_020_15,2,1,1,2,0
5334,006_020_18,0,1,1,2,0
5335,006_020_22,2,1,1,3,0
5336,006_020_4,1,1,2,2,0
5337,006_020_50,2,1,1,2,0
5338,006_020_9,2,1,1,2,0
5339,006_021_165,1,2,1,2,0
5340,006_021_170,3,1,1,2,0
5341,006_021_173,2,1,1,2,0
5342,006_021_174,2,1,1,2,0
5343,006_021_175,2,1,1,2,0
5344,006_021_176,2,1,1,2,0
5345,006_021_197,1,1,2,2,0
5346,006_021_2,1,1,2,2,0
5347,006_021_211,2,1,1,2,0
5348,006_021_217,1,1,1,2,0
5349,006_021_236,2,1,1,2,0
5350,006_021_237,2,1,1,2,0
5351,006_021_238,2,1,1,2,0
5352,006_021_239,3,1,1,2,0
5353,006_021_240,2,1,1,2,0
5354,006_021_4,2,1,2,2,0
5355,006_021_5,2,1,1,2,0
5356,006_021_58,1,1,2,2,0
5357,006_021_6,2,1,1,2,0
5358,006_021_7,3,1,1,2,0
5359,006_021_8,2,1,1,2,0
5360,006_021_9,2,1,1,2,0
5361,006_022_1,1,1,3,3,0
5362,006_022_10,1,1,2,2,0
5363,006_022_11,3,1,2,1,0
5364,006_022_12,2,1,3,2,0
5365,006_022_13,1,1,3,2,0
5366,006_022_14,1,1,3,2,0
5367,006_022_15,2,1,1,1,0
5368,006_022_16,0,1,3,2,0
5369,006_022_17,2,1,3,2,0
5370,006_022_18,3,2,3,2,0
5371,006_022_19,3,1,1,1,0
5372,006_022_2,1,1,3,3,0
5373,006_022_20,3,4,3,1,0
5374,006_022_21,3,1,3,1,0
5375,006_022_23,3,2,3,1,0
5376,006_022_24,3,2,3,1,0
5377,006_022_25,3,2,3,1,0
5378,006_022_26,3,2,3,1,0
5379,006_022_27,3,2,3,1,0
5380,006_022_28,3,2,3,1,0
5381,006_022_29,3,2,3,1,0
5382,006_022_30,3,1,3,1,0
5383,006_022_31,3,2,3,1,0
5384,006_022_32,1,1,3,3,0
5385,006_022_33,3,2,3,1,0
5386,006_022_34,0,1,2,2,0
5387,006_022_38,2,1,1,1,0
5388,006_022_39,2,1,1,1,0
5389,006_022_52,0,5,1,2,0
5390,006_022_53,2,1,1,2,0
5391,006_022_54,2,1,1,2,0
5392,006_022_58,2,1,1,1,0
5393,006_022_59,0,5,1,2,0
5394,006_022_60,0,5,1,2,0
5395,006_022_61,0,5,1,2,0
5396,006_022_62,2,5,1,2,0
5397,006_022_63,2,1,1,2,0
5398,006_022_65,2,1,1,2,0
5399,006_022_68,2,1,1,1,0
5400,006_022_7,0,1,2,2,0
5401,006_022_74,2,1,1,1,0
5402,006_022_8,2,1,2,3,0
5403,006_022_9,1,1,2,3,0
5404,006_023_1,1,2,3,3,0
5405,006_023_10,1,2,3,3,0
5406,006_023_100,1,2,2,3,0
5407,006_023_101,2,1,1,2,0
5408,006_023_102,3,3,2,1,0
5409,006_023_103,2,1,1,2,0
5410,006_023_11,1,1,2,2,0
5411,006_023_12,3,2,2,1,0
5412,006_023_13,1,1,2,2,0
5413,006_023_14,3,2,2,1,0
5414,006_023_15,1,1,2,2,0
5415,006_023_16,1,1,2,2,0
5416,006_023_17,1,2,2,3,0
5417,006_023_18,3,2,2,1,0
5418,006_023_19,3,1,2,1,0
5419,006_023_2,3,2,2,1,0
5420,006_023_20,3,1,2,2,0
5421,006_023_21,3,2,2,1,0
5422,006_023_22,3,2,2,1,0
5423,006_023_23,1,1,1,3,0
5424,006_023_24,3,2,2,1,0
5425,006_023_25,3,2,2,1,0
5426,006_023_26,1,1,1,2,0
5427,006_023_27,3,1,2,1,0
5428,006_023_28,3,1,2,1,0
5429,006_023_29,3,1,2,1,0
5430,006_023_3,3,1,3,1,0
5431,006_023_30,1,3,1,2,0
5432,006_023_31,1,3,1,2,0
5433,006_023_32,3,1,2,1,0
5434,006_023_33,1,1,2,1,0
5435,006_023_34,1,2,3,1,0
5436,006_023_35,3,2,3,1,0
5437,006_023_36,3,2,3,1,0
5438,006_023_37,3,2,3,1,0
5439,006_023_38,3,2,2,1,0
5440,006_023_39,1,1,3,2,0
5441,006_023_4,3,1,3,1,0
5442,006_023_40,2,1,1,0,0
5443,006_023_41,1,1,3,2,0
5444,006_023_43,1,1,2,2,0
5445,006_023_44,2,1,1,2,0
5446,006_023_45,3,1,2,2,0
5447,006_023_46,3,2,2,1,0
5448,006_023_47,1,1,3,2,0
5449,006_023_48,3,1,3,1,0
5450,006_023_49,3,1,3,1,0
5451,006_023_5,2,1,3,3,0
5452,006_023_50,1,2,2,3,0
5453,006_023_51,1,2,2,3,0
5454,006_023_52,3,1,3,1,0
5455,006_023_53,3,3,2,1,0
5456,006_023_54,3,1,3,2,0
5457,006_023_55,3,1,2,1,0
5458,006_023_56,3,4,2,1,0
5459,006_023_57,2,1,3,2,0
5460,006_023_58,3,1,2,1,0
5461,006_023_59,3,4,2,1,0
5462,006_023_6,1,1,3,3,0
5463,006_023_60,1,1,2,3,0
5464,006_023_61,1,2,3,3,0
5465,006_023_62,3,1,3,1,0
5466,006_023_63,3,1,3,1,0
5467,006_023_64,3,2,2,1,0
5468,006_023_65,1,1,3,2,0
5469,006_023_66,3,1,3,1,0
5470,006_023_67,3,2,3,1,0
5471,006_023_68,1,1,3,2,0
5472,006_023_69,3,1,3,1,0
5473,006_023_7,1,1,3,3,0
5474,006_023_70,3,1,3,1,0
5475,006_023_71,3,1,2,2,0
5476,006_023_72,3,4,2,1,0
5477,006_023_73,3,2,2,1,0
5478,006_023_74,3,2,3,1,0
5479,006_023_75,1,2,3,3,0
5480,006_023_76,3,1,3,1,0
5481,006_023_77,1,1,3,2,0
5482,006_023_78,3,2,2,1,0
5483,006_023_79,1,2,3,3,0
5484,006_023_8,1,2,3,3,0
5485,006_023_80,1,2,2,3,0
5486,006_023_81,3,2,2,1,0
5487,006_023_82,1,1,2,2,0
5488,006_023_83,3,2,3,2,0
5489,006_023_84,3,1,2,1,0
5490,006_023_85,2,1,1,2,0
5491,006_023_86,2,1,1,2,0
5492,006_023_87,3,1,2,2,0
5493,006_023_9,1,2,3,3,0
5494,006_023_90,2,1,1,2,0
5495,006_023_91,3,2,2,1,0
5496,006_023_92,2,1,1,2,0
5497,006_023_94,2,1,1,2,0
5498,006_023_95,3,3,2,1,0
5499,006_023_96,3,1,2,1,0
5500,006_023_97,2,1,1,1,0
5501,006_023_98,2,1,1,2,0
5502,006_023_99,2,1,1,2,0
5503,006_024_1,3,1,2,1,0
5504,006_024_10,3,1,3,2,0
5505,006_024_100,3,2,2,1,0
5506,006_024_101,0,5,1,2,0
5507,006_024_102,2,1,1,2,0
5508,006_024_11,3,3,3,1,0
5509,006_024_110,0,1,2,2,0
5510,006_024_112,3,2,2,1,0
5511,006_024_114,0,4,2,2,0
5512,006_024_115,0,4,2,2,0
5513,006_024_119,0,4,2,2,0
5514,006_024_12,3,1,3,1,0
5515,006_024_121,0,4,2,2,0
5516,006_024_122,2,1,1,3,0
5517,006_024_124,3,2,2,1,0
5518,006_024_125,3,2,2,1,0
5519,006_024_126,3,1,2,1,0
5520,006_024_127,0,5,1,2,0
5521,006_024_128,0,5,1,2,0
5522,006_024_13,3,1,2,1,0
5523,006_024_130,0,5,1,2,0
5524,006_024_131,2,1,1,2,0
5525,006_024_132,2,1,1,1,0
5526,006_024_14,3,2,2,1,0
5527,006_024_147,2,1,1,1,0
5528,006_024_15,3,2,2,1,0
5529,006_024_158,2,1,1,2,0
5530,006_024_16,0,5,1,2,0
5531,006_024_162,0,1,1,2,0
5532,006_024_164,0,5,1,2,0
5533,006_024_165,0,5,1,2,0
5534,006_024_166,0,5,1,2,0
5535,006_024_167,3,1,2,1,0
5536,006_024_168,1,2,2,3,0
5537,006_024_169,1,2,2,3,0
5538,006_024_17,0,5,1,2,0
5539,006_024_170,0,5,1,2,0
5540,006_024_171,0,5,1,2,0
5541,006_024_172,0,5,1,2,0
5542,006_024_173,0,5,1,2,0
5543,006_024_174,0,4,2,2,0
5544,006_024_18,0,5,1,2,0
5545,006_024_19,0,5,1,2,0
5546,006_024_2,3,1,2,1,0
5547,006_024_20,3,1,2,1,0
5548,006_024_21,3,1,2,1,0
5549,006_024_22,3,2,2,1,0
5550,006_024_23,3,1,2,1,0
5551,006_024_24,3,2,2,2,0
5552,006_024_25,1,1,2,2,0
5553,006_024_26,3,1,2,1,0
5554,006_024_27,3,1,2,1,0
5555,006_024_28,3,1,2,1,0
5556,006_024_29,3,1,2,1,0
5557,006_024_3,3,1,3,1,0
5558,006_024_30,1,1,2,2,0
5559,006_024_31,3,2,2,1,0
5560,006_024_32,3,1,2,2,0
5561,006_024_34,3,2,2,1,0
5562,006_024_35,3,2,2,1,0
5563,006_024_36,3,1,2,1,0
5564,006_024_37,3,2,2,1,0
5565,006_024_38,3,2,2,1,0
5566,006_024_39,3,1,2,1,0
5567,006_024_4,3,1,3,1,0
5568,006_024_40,3,4,2,1,0
5569,006_024_41,3,2,2,1,0
5570,006_024_42,3,2,2,1,0
5571,006_024_43,3,2,3,1,0
5572,006_024_44,3,1,3,1,0
5573,006_024_45,3,1,2,1,0
5574,006_024_46,1,1,3,2,0
5575,006_024_47,3,2,3,2,0
5576,006_024_48,3,1,3,1,0
5577,006_024_49,3,1,2,1,0
5578,006_024_5,3,1,3,1,0
5579,006_024_50,3,1,3,1,0
5580,006_024_51,3,1,3,1,0
5581,006_024_52,3,2,2,1,0
5582,006_024_53,1,2,2,3,0
5583,006_024_54,1,2,2,3,0
5584,006_024_55,1,2,2,3,0
5585,006_024_56,1,1,3,2,0
5586,006_024_57,3,1,2,1,0
5587,006_024_58,3,2,2,2,0
5588,006_024_59,3,3,2,1,0
5589,006_024_6,3,2,3,1,0
5590,006_024_60,3,1,3,1,0
5591,006_024_61,3,1,3,1,0
5592,006_024_62,3,2,2,1,0
5593,006_024_63,3,1,3,1,0
5594,006_024_64,3,2,2,1,0
5595,006_024_65,1,1,3,2,0
5596,006_024_66,3,1,3,1,0
5597,006_024_67,2,1,1,2,0
5598,006_024_69,3,1,2,1,0
5599,006_024_7,3,2,3,1,0
5600,006_024_70,3,2,2,1,0
5601,006_024_71,3,2,3,1,0
5602,006_024_72,1,1,3,2,0
5603,006_024_73,3,1,2,1,0
5604,006_024_74,3,1,2,1,0
5605,006_024_75,3,1,3,1,0
5606,006_024_77,3,1,3,1,0
5607,006_024_78,3,2,2,1,0
5608,006_024_79,3,2,2,1,0
5609,006_024_8,3,2,2,1,0
5610,006_024_80,3,4,2,1,0
5611,006_024_81,3,4,2,1,0
5612,006_024_82,3,1,2,1,0
5613,006_024_83,3,2,2,1,0
5614,006_024_84,3,2,2,1,0
5615,006_024_85,3,2,2,1,0
5616,006_024_86,3,2,2,2,0
5617,006_024_87,3,2,2,2,0
5618,006_024_9,1,1,2,3,0
5619,006_024_90,3,2,2,1,0
5620,006_024_91,0,5,1,2,0
5621,006_024_92,2,1,1,1,0
5622,006_024_93,2,1,1,3,0
5623,006_024_94,2,1,1,2,0
5624,006_024_95,3,2,2,1,0
5625,006_024_96,1,2,2,3,0
5626,006_024_97,3,1,2,1,0
5627,006_024_98,3,1,2,1,0
5628,006_024_99,0,5,1,2,0
5629,007_001_1,0,5,2,2,0
5630,007_001_10,2,2,1,2,0
5631,007_001_11,1,1,1,2,0
5632,007_001_12,1,1,2,2,0
5633,007_001_13,1,2,2,3,0
5634,007_001_16,3,2,2,1,0
5635,007_001_2,0,5,2,2,0
5636,007_001_26,0,4,2,2,0
5637,007_001_27,0,4,2,2,0
5638,007_001_28,0,4,2,2,0
5639,007_001_3,0,5,2,2,0
5640,007_001_30,1,2,2,3,0
5641,007_001_34,2,1,1,3,0
5642,007_001_35,0,5,1,2,0
5643,007_001_36,2,1,1,2,0
5644,007_001_4,0,5,3,2,0
5645,007_001_48,3,2,2,1,0
5646,007_001_49,1,2,2,3,0
5647,007_001_5,0,5,3,2,0
5648,007_001_50,1,1,1,2,0
5649,007_001_8,1,1,1,2,0
5650,007_001_9,3,1,2,1,0
5651,007_002_1,0,5,3,2,0
5652,007_002_11,0,1,3,2,0
5653,007_002_18,1,1,2,2,0
5654,007_002_19,1,1,2,2,0
5655,007_002_2,0,4,3,2,0
5656,007_002_20,2,3,1,3,0
5657,007_002_21,1,1,1,2,0
5658,007_002_22,1,1,2,2,0
5659,007_002_46,2,1,1,2,0
5660,007_002_47,3,1,1,2,0
5661,007_002_48,2,1,1,2,0
5662,007_002_49,2,3,1,1,0
5663,007_002_50,2,3,1,1,0
5664,007_002_51,2,3,1,1,0
5665,007_002_52,2,1,1,2,0
5666,007_002_53,2,1,1,2,0
5667,007_002_54,2,1,1,2,0
5668,007_002_55,2,1,1,2,0
5669,007_002_57,2,1,1,2,0
5670,007_002_61,2,3,1,1,0
5671,007_002_62,2,3,1,1,0
5672,007_002_63,2,3,1,1,0
5673,007_002_64,2,1,1,2,0
5674,007_002_65,2,1,1,1,0
5675,007_002_66,2,1,1,1,0
5676,007_002_67,2,3,1,1,0
5677,007_003_1,1,1,3,1,0
5678,007_003_100,2,1,1,2,0
5679,007_003_103,2,1,1,2,0
5680,007_003_107,2,1,1,2,0
5681,007_003_108,0,5,1,2,0
5682,007_003_110,2,1,1,2,0
5683,007_003_112,2,1,1,2,0
5684,007_003_113,2,1,1,2,0
5685,007_003_114,2,1,1,2,0
5686,007_003_14,1,1,2,2,0
5687,007_003_15,1,1,2,2,0
5688,007_003_16,1,2,3,2,0
5689,007_003_17,2,1,3,2,0
5690,007_003_18,1,1,3,2,0
5691,007_003_19,1,1,2,2,0
5692,007_003_2,3,1,3,2,0
5693,007_003_20,1,1,2,2,0
5694,007_003_22,2,1,2,2,0
5695,007_003_3,0,5,3,2,0
5696,007_003_5,3,1,2,2,0
5697,007_003_6,0,5,3,2,0
5698,007_003_99,2,1,1,2,0
5699,007_004_1,1,1,3,1,0
5700,007_004_10,1,1,3,2,0
5701,007_004_11,2,1,1,2,0
5702,007_004_12,1,1,3,2,0
5703,007_004_13,2,3,1,2,0
5704,007_004_14,1,1,3,2,0
5705,007_004_15,2,1,2,2,0
5706,007_004_16,2,1,1,2,0
5707,007_004_19,2,3,1,2,0
5708,007_004_2,1,1,3,2,0
5709,007_004_20,2,3,1,2,0
5710,007_004_21,2,3,1,2,0
5711,007_004_22,2,3,1,2,0
5712,007_004_23,2,3,1,2,0
5713,007_004_24,2,3,1,2,0
5714,007_004_25,2,3,1,2,0
5715,007_004_26,2,1,1,2,0
5716,007_004_27,2,1,1,2,0
5717,007_004_28,2,1,1,2,0
5718,007_004_29,2,1,1,2,0
5719,007_004_3,2,1,3,2,0
5720,007_004_30,2,1,1,2,0
5721,007_004_31,2,1,1,2,0
5722,007_004_32,2,1,1,2,0
5723,007_004_33,2,1,1,2,0
5724,007_004_4,1,1,3,2,0
5725,007_004_40,2,1,1,2,0
5726,007_004_41,2,1,1,2,0
5727,007_004_49,2,1,1,2,0
5728,007_004_5,1,1,3,2,0
5729,007_004_54,2,1,1,2,0
5730,007_004_6,1,1,3,2,0
5731,007_004_7,1,1,3,1,0
5732,007_004_74,2,1,1,1,0
5733,007_004_8,3,1,3,2,0
5734,007_004_85,2,1,1,2,0
5735,007_004_89,2,1,1,2,0
5736,007_004_9,1,1,3,2,0
5737,007_004_90,2,3,1,2,0
5738,007_004_92,2,1,1,2,0
5739,007_005_1,3,1,3,2,0
5740,007_005_10,2,1,1,2,0
5741,007_005_11,1,1,3,2,0
5742,007_005_12,2,3,1,2,0
5743,007_005_17,2,1,1,1,0
5744,007_005_2,1,1,1,2,0
5745,007_005_21,2,1,1,2,0
5746,007_005_22,2,1,1,2,0
5747,007_005_24,2,1,1,2,0
5748,007_005_25,2,1,1,2,0
5749,007_005_26,2,3,1,2,0
5750,007_005_32,2,1,1,1,0
5751,007_005_33,2,1,1,1,0
5752,007_005_5,3,1,3,2,0
5753,007_005_6,3,1,3,2,0
5754,007_005_7,3,1,3,1,0
5755,007_005_8,1,1,3,2,0
5756,007_005_9,2,1,1,2,0
5757,007_006_1,2,1,3,4,0
5758,007_006_13,1,1,1,2,0
5759,007_006_14,2,1,1,2,0
5760,007_006_2,4,1,1,4,0
5761,007_006_3,1,1,2,2,0
5762,007_006_35,1,1,1,2,0
5763,007_006_36,1,1,1,2,0
5764,007_006_4,1,1,2,2,0
5765,007_006_5,2,1,3,2,0
5766,007_006_6,1,1,3,2,0
5767,007_006_7,0,1,3,2,0
5768,007_006_8,1,1,3,2,0
5769,007_007_1,1,1,2,2,0
5770,007_007_10,2,1,1,2,0
5771,007_007_2,1,1,1,2,0
5772,007_007_30,2,1,1,2,0
5773,007_007_4,1,1,1,2,0
5774,007_007_41,2,1,1,2,0
5775,007_007_43,1,1,1,2,0
5776,007_007_44,2,3,1,2,0
5777,007_007_45,2,3,1,2,0
5778,007_007_5,1,1,1,2,0
5779,007_007_6,2,1,1,2,0
5780,007_007_7,2,1,1,1,0
5781,007_007_8,2,1,1,2,0
5782,007_008_10,2,1,1,2,0
5783,007_008_11,3,4,2,1,0
5784,007_008_12,3,4,2,1,0
5785,007_008_13,3,4,2,1,0
5786,007_008_14,2,1,1,2,0
5787,007_008_16,2,1,1,2,0
5788,007_008_17,2,1,1,1,0
5789,007_008_18,2,1,1,1,0
5790,007_008_19,2,1,1,2,0
5791,007_008_2,0,1,2,2,0
5792,007_008_3,1,1,3,2,0
5793,007_008_30,2,1,1,2,0
5794,007_008_31,1,1,2,2,0
5795,007_008_5,2,1,1,1,0
5796,007_008_6,0,1,3,2,0
5797,007_008_7,1,1,3,2,0
5798,007_008_8,1,1,2,2,0
5799,007_008_9,2,1,1,1,0
5800,007_009_1,1,1,2,2,0
5801,007_009_10,2,1,1,1,0
5802,007_009_12,2,1,1,2,0
5803,007_009_13,2,1,1,2,0
5804,007_009_2,2,1,1,0,0
5805,007_009_3,1,1,1,2,0
5806,007_009_4,1,1,2,2,0
5807,007_009_6,2,1,1,2,0
5808,007_009_7,4,1,1,0,0
5809,007_009_8,2,1,1,2,0
5810,007_009_9,2,1,1,2,0
5811,007_010_1,1,1,1,2,0
5812,007_010_10,2,1,1,2,0
5813,007_010_100,3,1,3,2,0
5814,007_010_159,2,1,1,2,0
5815,007_010_160,2,1,1,2,0
5816,007_010_161,2,1,1,2,0
5817,007_010_2,1,1,1,2,0
5818,007_010_3,1,1,2,2,0
5819,007_010_4,2,1,1,1,0
5820,007_010_5,2,1,1,0,0
5821,007_011_11,2,1,1,1,0
5822,007_011_12,2,1,1,2,0
5823,007_011_13,2,1,1,2,0
5824,007_011_14,2,1,1,2,0
5825,007_011_16,2,1,1,2,0
5826,007_011_17,2,1,1,2,0
5827,007_011_2,1,1,2,2,0
5828,007_011_3,1,1,1,2,0
5829,007_011_5,2,1,1,2,0
5830,007_011_6,2,1,1,2,0
5831,007_011_7,0,5,1,2,0
5832,007_012_1,1,1,2,2,0
5833,007_012_10,0,5,1,2,0
5834,007_012_19,2,3,1,1,0
5835,007_012_20,2,3,1,1,0
5836,007_012_6,2,2,1,2,0
5837,007_012_7,2,1,1,2,0
5838,007_012_8,2,1,1,2,0
5839,007_012_9,2,3,1,1,0
5840,007_013_1,2,1,1,2,0
5841,007_013_10,2,1,1,2,0
5842,007_013_11,2,1,1,1,0
5843,007_013_12,0,1,1,2,0
5844,007_013_2,1,1,2,2,0
5845,007_013_23,1,1,3,2,0
5846,007_013_27,0,4,2,2,0
5847,007_013_3,1,1,2,2,0
5848,007_013_30,2,1,1,2,0
5849,007_013_4,1,1,2,2,0
5850,007_013_45,2,1,1,2,0
5851,007_013_49,2,1,1,2,0
5852,007_013_5,1,1,2,2,0
5853,007_013_50,2,1,1,1,0
5854,007_013_51,2,1,1,1,0
5855,007_013_6,1,1,1,2,0
5856,007_013_7,2,1,1,1,0
5857,007_013_8,1,5,1,2,0
5858,007_014_1,1,1,2,2,0
5859,007_014_5,2,1,1,2,0
5860,007_014_6,2,1,1,2,0
5861,007_015_1,1,3,3,4,0
5862,007_015_10,1,1,3,2,0
5863,007_015_11,3,1,3,2,0
5864,007_015_12,2,2,3,2,0
5865,007_015_13,2,4,2,1,0
5866,007_015_14,2,1,1,2,0
5867,007_015_15,0,5,1,2,0
5868,007_015_16,0,5,1,2,0
5869,007_015_17,0,5,1,2,0
5870,007_015_18,2,1,1,1,0
5871,007_015_19,0,5,1,2,0
5872,007_015_2,1,1,3,4,0
5873,007_015_20,0,5,1,2,0
5874,007_015_21,0,5,1,2,0
5875,007_015_22,0,5,1,2,0
5876,007_015_24,0,5,1,2,0
5877,007_015_25,0,5,1,2,0
5878,007_015_26,2,2,1,2,0
5879,007_015_27,2,1,1,2,0
5880,007_015_28,0,5,1,2,0
5881,007_015_29,0,5,1,2,0
5882,007_015_3,2,1,2,1,0
5883,007_015_30,0,5,1,2,0
5884,007_015_31,0,5,1,2,0
5885,007_015_33,0,5,1,2,0
5886,007_015_34,0,5,1,2,0
5887,007_015_36,0,5,1,2,0
5888,007_015_39,0,5,1,2,0
5889,007_015_4,2,1,1,1,0
5890,007_015_40,2,1,1,1,0
5891,007_015_41,2,2,1,2,0
5892,007_015_42,2,1,1,1,0
5893,007_015_43,0,5,1,2,0
5894,007_015_44,2,1,1,2,0
5895,007_015_45,2,1,1,2,0
5896,007_015_46,2,1,1,1,0
5897,007_015_47,0,5,1,2,0
5898,007_015_48,0,5,1,2,0
5899,007_015_49,0,5,1,2,0
5900,007_015_50,0,5,1,2,0
5901,007_015_51,0,5,1,2,0
5902,007_015_52,0,5,1,2,0
5903,007_015_53,2,1,1,2,0
5904,007_015_6,2,1,2,4,0
5905,007_015_7,1,1,3,2,0
5906,007_015_8,2,1,3,1,0
5907,007_015_9,2,1,1,1,0
5908,007_016_10,1,1,3,1,0
5909,007_016_11,1,1,3,2,0
5910,007_016_12,3,4,2,1,0
5911,007_016_120,0,5,1,2,0
5912,007_016_124,0,5,1,2,0
5913,007_016_13,2,1,1,1,0
5914,007_016_134,2,1,1,1,0
5915,007_016_135,2,1,1,2,0
5916,007_016_136,2,1,1,1,0
5917,007_016_137,2,1,1,1,0
5918,007_016_138,0,5,1,2,0
5919,007_016_14,2,1,1,2,0
5920,007_016_140,0,5,1,2,0
5921,007_016_141,0,5,1,2,0
5922,007_016_142,2,1,1,2,0
5923,007_016_15,2,1,1,2,0
5924,007_016_16,2,1,1,1,0
5925,007_016_17,2,1,1,1,0
5926,007_016_18,2,1,1,1,0
5927,007_016_2,0,5,1,2,0
5928,007_016_22,0,5,1,2,0
5929,007_016_23,2,1,1,2,0
5930,007_016_25,2,1,1,2,0
5931,007_016_26,2,1,1,1,0
5932,007_016_27,0,5,1,2,0
5933,007_016_28,0,5,1,2,0
5934,007_016_29,0,5,1,2,0
5935,007_016_3,2,1,1,2,0
5936,007_016_30,0,5,1,2,0
5937,007_016_31,2,1,1,2,0
5938,007_016_32,1,5,1,2,0
5939,007_016_34,0,5,1,2,0
5940,007_016_35,0,5,1,2,0
5941,007_016_36,0,5,1,2,0
5942,007_016_37,0,5,1,2,0
5943,007_016_38,0,5,1,2,0
5944,007_016_39,3,4,2,1,0
5945,007_016_4,2,1,1,1,0
5946,007_016_40,2,1,1,1,0
5947,007_016_41,2,1,1,2,0
5948,007_016_5,1,1,3,2,0
5949,007_016_6,3,1,3,2,0
5950,007_016_8,2,1,1,2,0
5951,007_016_9,2,1,1,1,0
5952,007_016_94,0,5,1,2,0
5953,007_016_95,0,5,1,2,0
5954,007_017_1,3,4,2,1,0
5955,007_017_11,2,3,1,1,0
5956,007_017_12,2,3,1,1,0
5957,007_017_13,3,4,2,1,0
5958,007_017_14,3,4,2,1,0
5959,007_017_15,3,4,2,1,0
5960,007_017_16,3,4,2,1,0
5961,007_017_18,1,1,2,2,0
5962,007_017_19,2,1,1,2,0
5963,007_017_2,3,4,2,1,0
5964,007_017_20,0,5,1,2,0
5965,007_017_21,2,2,1,2,0
5966,007_017_22,3,4,2,1,0
5967,007_017_23,3,4,2,1,0
5968,007_017_3,3,4,2,1,0
5969,007_017_4,3,4,2,1,0
5970,007_017_41,0,1,3,2,0
5971,007_017_43,2,1,1,2,0
5972,007_017_44,0,1,1,2,0
5973,007_017_45,2,1,1,2,0
5974,007_017_46,2,1,1,2,0
5975,007_017_5,1,1,2,2,0
5976,007_017_59,0,4,3,2,0
5977,007_017_6,3,4,2,1,0
5978,007_017_7,3,4,2,1,0
5979,007_017_8,3,4,2,1,0
5980,007_017_80,2,3,1,1,0
5981,007_017_81,3,4,2,1,0
5982,007_017_82,3,4,2,1,0
5983,007_017_83,1,1,2,2,0
5984,007_017_84,1,1,2,2,0
5985,007_017_85,2,3,1,1,0
5986,007_017_9,1,2,2,2,0
5987,007_018_1,1,3,2,1,0
5988,007_018_10,3,2,3,1,0
5989,007_018_100,2,1,1,2,0
5990,007_018_101,3,1,3,1,0
5991,007_018_102,3,2,3,1,0
5992,007_018_103,3,1,3,1,0
5993,007_018_104,3,2,2,1,0
5994,007_018_105,3,1,2,1,0
5995,007_018_106,3,1,3,1,0
5996,007_018_107,3,1,3,1,0
5997,007_018_108,3,1,2,1,0
5998,007_018_109,3,2,3,1,0
5999,007_018_11,2,1,3,3,0
6000,007_018_110,3,2,2,1,0
6001,007_018_111,3,1,2,1,0
6002,007_018_112,3,1,3,1,0
6003,007_018_113,3,2,3,1,0
6004,007_018_114,3,2,2,1,0
6005,007_018_115,3,2,2,1,0
6006,007_018_116,3,2,2,1,0
6007,007_018_117,4,2,3,3,0
6008,007_018_118,3,2,2,1,0
6009,007_018_119,3,1,3,1,0
6010,007_018_12,3,1,3,1,0
6011,007_018_120,3,1,2,1,0
6012,007_018_121,3,1,2,1,0
6013,007_018_122,3,1,2,1,0
6014,007_018_123,3,2,3,1,0
6015,007_018_124,3,1,3,1,0
6016,007_018_125,3,1,2,2,0
6017,007_018_126,3,2,3,1,0
6018,007_018_127,3,1,2,1,0
6019,007_018_128,4,1,3,3,0
6020,007_018_129,3,4,3,1,0
6021,007_018_13,3,1,2,1,0
6022,007_018_130,3,2,3,1,0
6023,007_018_131,3,2,2,1,0
